czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
ostatní,other,ˈʌðɚ,A1,other,1,479,,
navzájem,each other,ˈiːtʃ ˈʌðɚ,A1,each_other,1,480,,
splatná,due,dˈuː,A1,due,1,481,,
sušit,dry,dɹˈaɪ,A1,dry,1,482,,
suchý,dry,dɹˈaɪ,A2,dry,1,483,,
buben,drum,dɹˈʌm,A1,drum,1,484,,
shodit,drop,dɹˈɑːp,A2,drop,1,485,,
pokles,drop,dɹˈɑːp,A1,drop,1,486,,
řídit,drive,dɹˈaɪv,A1,drive,1,487,,
řidič,driver,dɹˈaɪvɚ,A1,driver,1,488,,
jet,drive,dɹˈaɪv,A2,drive,1,489,,
jízda,drive,dɹˈaɪv,C1,drive,1,490,,
pít,drink,dɹˈɪŋk,A1,drink,1,491,,
nápoj,drink,dɹˈɪŋk,A1,drink,1,492,,
raný,early,ˈɜːli,A1,early,1,493,,
brzy,early,ˈɜːli,A2,early,1,494,,
událost,event,ᵻvˈɛnt,A1,event,1,495,,
každý,every,ˈɛvɹi,A1,every,1,496,,
tělo,body,bˈɑːdi,A1,body,1,497,,
všichni,everybody,ˈɛvɹɪbˌɑːdi,A1,everybody,1,498,,
laskavost,favour,fˈeɪvɚ,A2,favour,1,499,,
oblíbený,favourite,fˈeɪvɹɪt,A1,favourite,1,500,,
tlustý,fat,fˈæt,A1,fat,1,501,,
půst,fast,fˈæst,A1,fast,1,502,,
rychle,fast,fˈæst,A1,fast,1,503,,
hospodařit,farm,fˈɑːɹm,A1,farm,1,504,,
zemědělec,farmer,fˈɑːɹmɚ,A1,farmer,1,505,,
větrák,fan,fˈæn,A1,fan,1,506,,
sláva,fame,fˈeɪm,B2,fame,1,507,,
slavný,famous,fˈeɪməs,A1,famous,1,508,,
rodina,family,fˈæmɪli,A1,family,1,509,,
falešný,false,fˈɔls,A1,false,1,510,,
veletrh,fair,fˈɛɹ,A1,fair,1,511,,
víla,fairy,fˈɛɹi,A1,fairy,1,512,,
továrna,factory,fˈæktɚɹi,A1,factory,1,513,,
tvář,face,fˈeɪs,A1,face,1,514,,
čelit,face,fˈeɪs,A2,face,1,515,,
oko,eye,ˈaɪ,A1,eye,1,516,,
výdaj,expense,ɛkspˈɛns,B1,expense,1,517,,
drahý,expensive,ɛkspˈɛnsɪv,A1,expensive,1,518,,
cvičit,exercise,ˈɛksɚsˌaɪz,A1,exercise,1,519,,
cvičení,exercise,ˈɛksɚsˌaɪz,A2,exercise,1,520,,
omluvit,excuse,ɛkskjˈuːs,B1,excuse,1,521,,
omluva,excuse,ɛkskjˈuːs,A1,excuse,1,522,,
vzrušující,exciting,ɛksˈaɪɾɪŋ,A1,exciting,1,523,,
vzrušený,excited,ɛksˈaɪɾᵻd,A1,excited,1,524,,
vynikající,excellent,ˈɛksələnt,A1,excellent,1,525,,
příklad,example,ɛɡzˈæmpəl,A1,example,1,526,,
kde,where,wˈɛɹ,A1,where,1,527,,
kam,where,wˈɛɹ,A1,where,1,528,,
všude,everywhere,ˈɛvɹɪwˌɛɹ,A1,everywhere,1,529,,
věc,thing,θˈɪŋ,A1,thing,1,530,,
všechno,everything,ˈɛvɹɪθˌɪŋ,A1,everything,1,531,,
každý,everyone,ˈɛvɹɪwˌʌn,A1,everyone,1,532,,
každodenní,everyday,ˈɛvɹɪdˌeɪ,A1,everyday,1,533,,
rád,glad,ɡlˈæd,A1,glad,1,534,,
u,near,nˈɪɹ,A1,near,1,535,,
blízko,near,nˈɪɹ,B1,near,1,536,,
krk,neck,nˈɛk,A1,neck,1,537,,
potřebovat,need,nˈiːd,B2,need,1,538,,
potřeba,need,nˈiːd,A1,need,1,539,,
nutnost,need,nˈiːd,A2,need,1,540,,
pak,then,ðˈɛn,A1,then,1,541,,
jim,them,ðˈɛm,A1,them,1,542,,
jejich,their,ðˈɛɹ,A1,their,1,543,,
divadlo,theatre,θˈiəɾɚ,A1,theatre,1,544,,
(určitý člen),the,ðˈə,A1,the,1,545,,
že,that,ðˈæt,A1,that,1,546,,
aby,that,ðˈæt,A1,that,1,547,,
poděkovat,thank,θˈæŋk,A1,thank,1,548,,
díky,thanks,θˈæŋks,A1,thanks,1,549,,
než,than,ðˈɐn,A1,than,1,550,,
test,test,tˈɛst,A1,test,1,551,,
hrozný,terrible,tˈɛɹᵻbəl,A1,terrible,1,552,,
tam,there,ðˈɛɹ,A1,there,1,553,,
tenis,tennis,tˈɛnɪs,A1,tennis,1,554,,
chrám,temple,tˈɛmpəl,A1,temple,1,555,,
televize,television,tˈɛlᵻvˌɪʒən,A1,television,1,556,,
telefon,telephone,tˈɛlᵻfˌoʊn,A1,telephone,1,557,,
technologie,technology,tɛknˈɑːlədʒi,A1,technology,1,558,,
tým,team,tˈiːm,A1,team,1,559,,
učit,teach,tˈiːtʃ,A1,teach,1,560,,
učitel,teacher,tˈiːtʃɚ,A1,teacher,1,561,,
čaj,tea,tˈiː,A1,tea,1,562,,
taxi,taxi,tˈæksi,A1,taxi,1,563,,
vysoký,tall,tˈɔːl,A1,tall,1,564,,
mluvit,talk,tˈɔːk,A1,talk,1,565,,
hovor,talk,tˈɔːk,B1,talk,1,566,,
vzít,take,tˈeɪk,A1,take,1,567,,
tyto,these,ðˈiːz,A1,these,1,568,,
tlustý,thick,θˈɪk,A1,thick,1,569,,
nástroj,tool,tˈuːl,A1,tool,1,570,,
příliš,too,tˈuː,A1,too,1,571,,
dnes večer,tonight,tənˈaɪt,A1,tonight,1,572,,
zítra,tomorrow,təmˈɑːɹoʊ,A1,tomorrow,1,573,,
toaleta,toilet,tˈɔɪlɪt,A1,toilet,1,574,,
spolu,together,təɡˈɛðɚ,A1,together,1,575,,
dnes,today,tədˈeɪ,A1,today,1,576,,
unavovat,tire,tˈaɪɚ,B1,tire,1,577,,
unavený,tired,tˈaɪɚd,A1,tired,1,578,,
oni,they,ðˈeɪ,A1,they,1,579,,
těsné,tight,tˈaɪt,A1,tight,1,580,,
lístek,ticket,tˈɪkɪt,A1,ticket,1,581,,
hodit,throw,θɹˈoʊ,A2,throw,1,582,,
hod,throw,θɹˈoʊ,A1,throw,1,583,,
těch,those,ðˈoʊz,A1,those,1,584,,
tento,this,ðˈɪs,A1,this,1,585,,
myslet,think,θˈɪŋk,A1,think,1,586,,
tenký,thin,θˈɪn,A1,thin,1,587,,
tygr,tiger,tˈaɪɡɚ,A1,tiger,1,588,,
tabulka,table,tˈeɪbəl,A1,table,1,589,,
plavat,swim,swˈɪm,A1,swim,1,590,,
plavání,swimming,swˈɪmɪŋ,A1,swimming,1,591,,
kámen,stone,stˈoʊn,A1,stone,1,592,,
stále,still,stˈɪl,A1,still,1,593,,
nehybný,still,stˈɪl,A2,still,1,594,,
krok,step,stˈɛp,A1,step,1,595,,
zůstat,stay,stˈeɪ,A1,stay,1,596,,
pobyt,stay,stˈeɪ,B1,stay,1,597,,
stanice,station,stˈeɪʃən,A1,station,1,598,,
začít,start,stˈɑːɹt,A1,start,1,599,,
start,start,stˈɑːɹt,A1,start,1,600,,
hvězda,star,stˈɑːɹ,A1,star,1,601,,
stát,stand,stˈænd,A1,stand,1,602,,
stánek,stand,stˈænd,A2,stand,1,603,,
fáze,stage,stˈeɪdʒ,A1,stage,1,604,,
špion,spy,spˈaɪ,A1,spy,1,605,,
zastavit,stop,stˈɑːp,A1,stop,1,606,,
zastávka,stop,stˈɑːp,A1,stop,1,607,,
místo,spot,spˈɑːt,A1,spot,1,608,,
strávit,spend,spˈɛnd,A1,spend,1,609,,
kouzlo,spell,spˈɛl,A1,spell,1,610,,
mluvit,speak,spˈiːk,A1,speak,1,611,,
řeč,speech,spˈiːtʃ,A1,speech,1,612,,
speciální,special,spˈɛʃəl,A1,special,1,613,,
polévka,soup,sˈuːp,A1,soup,1,614,,
promiň,sorry,sˈɑːɹi,A1,sorry,1,615,,
brzy,soon,sˈuːn,A1,soon,1,616,,
píseň,song,sˈɔŋ,A1,song,1,617,,
syn,son,sˈʌn,A1,son,1,618,,
něco,something,sˈʌmθɪŋ,A1,something,1,619,,
někdo,someone,sˈʌmwʌn,A1,someone,1,620,,
sport,sport,spˈɔːɹt,A1,sport,1,621,,
bazén,pool,pˈuːl,A1,pool,1,622,,
bazén,swimming pool,swˈɪmɪŋ pˈuːl,A1,swimming_pool,1,623,,
sladký,sweet,swˈiːt,A1,sweet,1,624,,
přehled,survey,sˈɜːveɪ,A1,survey,1,625,,
překvapit,surprise,sɚpɹˈaɪz,A1,surprise,1,626,,
serf,surf,sˈɜːf,A1,surf,1,627,,
jistě,sure,ʃˈʊɹ,A1,sure,1,628,,
trh,market,mˈɑːɹkɪt,B1,market,1,629,,
supermarket,supermarket,sˈuːpɚmˌɑːɹkɪt,A1,supermarket,1,630,,
super,super,sˈuːpɚ,A1,super,1,631,,
slunce,sun,sˈʌn,A1,sun,1,632,,
zářit,shine,ʃˈaɪn,A2,shine,1,633,,
sluneční svit,sunshine,sˈʌnʃaɪn,A1,sunshine,1,634,,
slunný,sunny,sˈʌni,A1,sunny,1,635,,
obchod,store,stˈɔːɹ,A1,store,1,636,,
navrhnout,suggest,sədʒˈɛst,A2,suggest,1,637,,
návrh,suggestion,sədʒˈɛstʃən,A1,suggestion,1,638,,
cukr,sugar,ʃˈʊɡɚ,A1,sugar,1,639,,
úspěch,success,səksˈɛs,A2,success,1,640,,
úspěšný,successful,səksˈɛsfəl,A1,successful,1,641,,
cesta,way,wˈeɪ,A1,way,1,642,,
metro,subway,sˈʌbweɪ,A1,subway,1,643,,
předmět,subject,sˈʌbdʒɛkt,A1,subject,1,644,,
studovat,study,stˈʌdi,A1,study,1,645,,
student,student,stˈuːdənt,A1,student,1,646,,
silný,strong,stɹˈɔŋ,A1,strong,1,647,,
přísný,strict,stɹˈɪkt,A1,strict,1,648,,
ulice,street,stɹˈiːt,A1,street,1,649,,
zvláštní,strange,stɹˈeɪndʒ,A1,strange,1,650,,
rovný,straight,stɹˈeɪt,A1,straight,1,651,,
součet,sum,sˈʌm,A1,sum,1,652,,
téma,topic,tˈɑːpɪk,A1,topic,1,653,,
dotek,touch,tˈʌtʃ,A1,touch,1,654,,
výhra,win,wˈɪn,A1,win,1,655,,
bude,will,wˈɪl,A1,will,1,656,,
proč,why,wˈaɪ,A1,why,1,657,,
kdo,who,hˈuː,A1,who,1,658,,
čí,whose,hˈuːz,A1,whose,1,659,,
jehož,whose,hˈuːz,A1,whose,1,660,,
bílit,white,wˈaɪt,A1,white,1,661,,
bílý,white,wˈaɪt,A1,white,1,662,,
jaký,which,wˈɪtʃ,A1,which,1,663,,
který,which,wˈɪtʃ,A1,which,1,664,,
vítr,wind,wˈɪnd,A1,wind,1,665,,
když,when,wˈɛn,A1,when,1,666,,
kolo,wheel,wˈiːl,A1,wheel,1,667,,
jaký,what,wˈʌt,A1,what,1,668,,
co,what,wˈʌt,A1,what,1,669,,
byli,were,wˈɜː,A1,were,1,670,,
studna,well,wˈɛl,A1,well,1,671,,
dobře,well,wˈɛl,A1,well,1,672,,
vítejte,welcome,wˈɛlkʌm,A1,welcome,1,673,,
týden,week,wˈiːk,A1,week,1,674,,
víkend,weekend,wˈiːkɛnd,A1,weekend,1,675,,
počasí,weather,wˈɛðɚ,A1,weather,1,676,,
kdy,when,wˈɛn,A1,when,1,677,,
nosit (oblečení),wear,wˈɛɹ,A1,wear,1,678,,
okno,window,wˈɪndoʊ,A1,window,1,679,,
přát si,wish,wˈɪʃ,A1,wish,1,680,,
zoo,zoo,zˈuː,A1,zoo,1,681,,
tvůj,your,jˈʊɹ,A1,your,1,682,,
ty sám,yourself,jɔːɹsˈɛlf,A1,yourself,1,683,,
mladý,young,jˈʌŋ,A1,young,1,684,,
vy,you,jˈuː,A1,you,1,685,,
jogurt,yoghurt,jˈoʊɡɚt,A1,yoghurt,1,686,,
ještě,yet,jˈɛt,A1,yet,1,687,,
včera,yesterday,jˈɛstɚdˌeɪ,A1,yesterday,1,688,,
ano,yes,jˈɛs,A1,yes,1,689,,
žlutý,yellow,jˈɛloʊ,A1,yellow,1,690,,
rok,year,jˈɪɹ,A1,year,1,691,,
yard,yard,jˈɑːɹd,A1,yard,1,692,,
napsat,write,ɹˈaɪt,A1,write,1,693,,
spisovatel,writer,ɹˈaɪɾɚ,A1,writer,1,694,,
by dělal,would,wˈʊd,A1,would,1,695,,
starost,worry,wˈʌɹi,A1,worry,1,696,,
svět,world,wˈɜːld,A1,world,1,697,,
pracovník,worker,wˈɜːkɚ,A1,worker,1,698,,
slovo,word,wˈɜːd,A1,word,1,699,,
úžasné,wonderful,wˈʌndɚfəl,A1,wonderful,1,700,,
špatně,wrong,ɹˈɔŋ,A1,wrong,1,701,,
voda,water,wˈɔːɾɚ,A1,water,1,702,,
strýc,uncle,ˈʌŋkəl,A1,uncle,1,703,,
deštník,umbrella,ʌmbɹˈɛlə,A1,umbrella,1,704,,
škaredý,ugly,ˈʌɡli,A1,ugly,1,705,,
typ,type,tˈaɪp,A1,type,1,706,,
televize,TV,tˌiːvˈiː,A1,tv,1,707,,
zatočit,turn,tˈɜːn,A1,turn,1,708,,
obrat,turn,tˈɜːn,A1,turn,1,709,,
krocan,turkey,tˈɜːki,A1,turkey,1,710,,
roura,tube,tˈuːb,A1,tube,1,711,,
pokus,try,tɹˈaɪ,A1,try,1,712,,
věrný,true,tɹˈuː,A1,true,1,713,,
nákladní auto,truck,tɹˈʌk,A1,truck,1,714,,
výlet,trip,tɹˈɪp,A1,trip,1,715,,
strom,tree,tɹˈiː,A1,tree,1,716,,
cestovat,travel,tɹˈævəl,A1,travel,1,717,,
vlak,train,tɹˈeɪn,A1,train,1,718,,
hračka,toy,tˈɔɪ,A1,toy,1,719,,
věž,tower,tˈaʊɚ,A1,tower,1,720,,
ručník,towel,tˈaʊəl,A1,towel,1,721,,
košile,shirt,ʃˈɜːt,A1,shirt,1,722,,
tričko,T-shirt,tˈiːʃˈɜːt,A1,teeshirt,1,723,,
podtrhnout,underline,ˌʌndɚlˈaɪn,A1,underline,1,724,,
nahoru,up,ˈʌp,A1,up,1,725,,
sledovat,watch,wˈɑːtʃ,A1,watch,1,726,,
hodinky,watch,wˈɑːtʃ,A1,watch,1,727,,
umýt,wash,wˈɑːʃ,A1,wash,1,728,,
praní,wash,wˈɑːʃ,A1,wash,1,729,,
teplo,warm,wˈɔːɹm,A1,warm,1,730,,
válka,war,wˈɔːɹ,A1,war,1,731,,
chtít,want,wˈɔnt,A1,want,1,732,,
zeď,wall,wˈɔːl,A1,wall,1,733,,
chodit,walk,wˈɔːk,A1,walk,1,734,,
chůze,walk,wˈɔːk,A1,walk,1,735,,
probudit,wake,wˈeɪk,A1,wake,1,736,,
čekat,wait,wˈeɪt,A1,wait,1,737,,
číšník,waiter,wˈeɪɾɚ,A1,waiter,1,738,,
servírka,waitress,wˈeɪtɹəs,A1,waitress,1,739,,
hlasování,vote,vˈoʊt,A1,vote,1,740,,
volejbal,volleyball,vˈɑːlɪbˌɔːl,A1,volleyball,1,741,,
návštívit,visit,vˈɪzɪt,A1,visit,1,742,,
návštěva,visit,vˈɪzɪt,A1,visit,1,743,,
video,video,vˈɪdɪoʊ,A1,video,1,744,,
velmi,very,vˈɛɹi,A1,very,1,745,,
zeleniny,vegetable,vˈɛdʒɪɾəbəl,A1,vegetable,1,746,,
váza,vase,vˈeɪs,A1,vase,1,747,,
dovolená,vacation,veɪkˈeɪʃən,A1,vacation,1,748,,
použít,use,jˈuːs,A1,use,1,749,,
nás,us,ˈʌs,A1,us,1,750,,
nějaký,some,sˈʌm,A1,some,1,751,,
vyřešit,solve,sˈɑːlv,A1,solve,1,752,,
pohovka,sofa,sˈoʊfə,A1,sofa,1,753,,
sociální,social,sˈoʊʃəl,A1,social,1,754,,
kus,piece,pˈiːs,A1,piece,1,755,,
obrázek,picture,pˈɪktʃɚ,A1,picture,1,756,,
piknik,picnic,pˈɪknɪk,A1,picnic,1,757,,
vybrat,pick,pˈɪk,A1,pick,1,758,,
klavír,piano,piˈænoʊ,A1,piano,1,759,,
fotografie,photo,fˈoʊɾoʊ,A1,photo,1,760,,
mazlíček,pet,pˈɛt,A1,pet,1,761,,
osobní,personal,pˈɜːsənəl,A1,personal,1,762,,
období,period,pˈiəɹɪəd,A1,period,1,763,,
prase,pig,pˈɪɡ,A1,pig,1,764,,
pero,pen,pˈɛn,A1,pen,1,765,,
mír,peace,pˈiːs,A1,peace,1,766,,
platit,pay,pˈeɪ,A1,pay,1,767,,
platba,pay,pˈeɪ,A1,pay,1,768,,
minulost,past,pˈæst,A1,past,1,769,,
večírek,party,pˈɑːɹɾi,A1,party,1,770,,
partner,partner,pˈɑːɹtnɚ,A1,partner,1,771,,
park,park,pˈɑːɹk,A1,park,1,772,,
pardon,pardon,pˈɑːɹdən,A1,pardon,1,773,,
odstavec,paragraph,pˈæɹəɡɹˌæf,A1,paragraph,1,774,,
papír,paper,pˈeɪpɚ,A1,paper,1,775,,
tužka,pencil,pˈɛnsəl,A1,pencil,1,776,,
kalhoty,pants,pˈænts,A1,pants,1,777,,
růžový,pink,pˈɪŋk,A1,pink,1,778,,
místo,place,plˈeɪs,A1,place,1,779,,
problém,problem,pɹˈɑːbləm,A1,problem,1,780,,
princ,prince,pɹˈɪns,A1,prince,1,781,,
princezna,princess,pɹˈɪnsɛs,A1,princess,1,782,,
cena,price,pɹˈaɪs,A1,price,1,783,,
pěkný,pretty,pɹˈɪɾi,A1,pretty,1,784,,
současnost,present,pɹˈɛzənt,A1,present,1,785,,
modlit se,pray,pɹˈeɪ,A1,pray,1,786,,
trénovat,practise,pɹˈæktɪs,A1,practise,1,787,,
trénink,practice,pɹˈæktɪs,A1,practice,1,788,,
zveřejnit,post,pˈoʊst,A1,post,1,789,,
plakát,poster,pˈoʊstɚ,A1,poster,1,790,,
pizza,pizza,pˈiːtsə,A1,pizza,1,791,,
bouchnout,pop,pˈɑːp,A1,pop,1,792,,
znečištění,pollution,pəlˈuːʃən,A1,pollution,1,793,,
bod,point,pˈɔɪnt,A1,point,1,794,,
báseň,poem,pˈoʊᵻm,A1,poem,1,795,,
kapsa,pocket,pˈɑːkɪt,A1,pocket,1,796,,
prosím,please,plˈiːz,A1,please,1,797,,
potěšení,pleasure,plˈɛʒɚ,A1,pleasure,1,798,,
rovina,plane,plˈeɪn,A1,plane,1,799,,
plán,plan,plˈæn,A1,plan,1,800,,
chudý,poor,pˈʊɹ,A1,poor,1,801,,
palác,palace,pˈælɪs,A1,palace,1,802,,
pár,pair,pˈɛɹ,A1,pair,1,803,,
malovat,paint,pˈeɪnt,A1,paint,1,804,,
nátěr,paint,pˈeɪnt,A1,paint,1,805,,
malování,painting,pˈeɪntɪŋ,A1,painting,1,806,,
obraz,painting,pˈeɪntɪŋ,A1,painting,1,807,,
z,of,ˈʌv,A1,of,1,808,,
hodin,o'clock,əklˈɑːk,A1,oclock,1,809,,
zdravotní sestra,nurse,nˈɜːs,A1,nurse,1,810,,
číslo,number,nˈʌmbɚ,A1,number,1,811,,
teď,now,nˈaʊ,A1,now,1,812,,
nic,nothing,nˈʌθɪŋ,A1,nothing,1,813,,
poznamenat,note,nˈoʊt,A1,note,1,814,,
poznámka,note,nˈoʊt,A1,note,1,815,,
kniha,book,bˈʊk,A1,book,1,816,,
notebook,notebook,nˈoʊtbʊk,A1,notebook,1,817,,
ne,not,nˈɑːt,A1,not,1,818,,
vypnuto,off,ˈɔf,A1,off,1,819,,
nos,nose,nˈoʊz,A1,nose,1,820,,
žádný,no,nˈoʊ,A1,no,1,821,,
pěkný,nice,nˈaɪs,A1,nice,1,822,,
nový,new,nˈuː,A1,new,1,823,,
zprávy,news,nˈuːz,A1,news,1,824,,
noviny,newspaper,nˈuːzpeɪpɚ,A1,newspaper,1,825,,
soused,neighbour,nˈeɪbɚ,A1,neighbour,1,826,,
hluk,noise,nˈɔɪz,A1,noise,1,827,,
kancelář,office,ˈɑːfɪs,A1,office,1,828,,
důstojník,officer,ˈɑːfɪsɚ,A1,officer,1,829,,
strana,page,pˈeɪdʒ,A1,page,1,830,,
odpoledne,PM,pˌiːˈɛm,A1,pm,1,831,,
vlastnit,own,ˈoʊn,A2,own,1,832,,
vlastní,own,ˈoʊn,A1,own,1,833,,
majitel,owner,ˈoʊnɚ,A1,owner,1,834,,
přes,over,ˈoʊvɚ,A1,over,1,835,,
strana,side,sˈaɪd,A1,side,1,836,,
venku,outside,aʊtsˈaɪd,A1,outside,1,837,,
náš,our,ˈaʊɚ,A1,our,1,838,,
naše,ours,aʊˈɚz,A1,ours,1,839,,
objednávka,order,ˈɔːɹdɚ,A1,order,1,840,,
pomerančový,orange,ˈɔɹɪndʒ,A1,orange,1,841,,
nebo,or,ˈɔːɹ,A1,or,1,842,,
opera,opera,ˈɑːpɚɹə,A1,opera,1,843,,
otevřít,open,ˈoʊpən,A1,open,1,844,,
otevřeno,open,ˈoʊpən,A1,open,1,845,,
pouze,only,ˈoʊnli,A1,only,1,846,,
na,on,ˈɔn,A1,on,1,847,,
olympiády,Olympics,əlˈɪmpɪks,A1,olympics,1,848,,
starý,old,ˈoʊld,A1,old,1,849,,
okej,okay,oʊkˈeɪ,A1,okay,1,850,,
program,programme,pɹˈoʊɡɹæm,A1,programme,1,851,,
fialová,purple,pˈɜːpəl,A1,purple,1,852,,
dát,put,pˈʊt,A1,put,1,853,,
nemocný,sick,sˈɪk,A1,sick,1,854,,
plachý,shy,ʃˈaɪ,A1,shy,1,855,,
sprcha,shower,ʃˈaʊɚ,A1,shower,1,856,,
šou,show,ʃˈoʊ,A1,show,1,857,,
rameno,shoulder,ʃˈoʊldɚ,A1,shoulder,1,858,,
by měl,should,ʃˈʊd,A1,should,1,859,,
krátit,short,ʃˈɔːɹt,A1,short,1,860,,
krátký,short,ʃˈɔːɹt,A1,short,1,861,,
obchod,shop,ʃˈɑːp,A1,shop,1,862,,
nakupování,shopping,ʃˈɑːpɪŋ,A1,shopping,1,863,,
bota,shoe,ʃˈuː,A1,shoe,1,864,,
loď,ship,ʃˈɪp,A1,ship,1,865,,
sdílet,share,ʃˈɛɹ,A1,share,1,866,,
třepat,shake,ʃˈeɪk,A1,shake,1,867,,
sestavit,set,sˈɛt,A1,set,1,868,,
věta,sentence,sˈɛntəns,A1,sentence,1,869,,
prodat,sell,sˈɛl,A1,sell,1,870,,
já,self,sˈɛlf,A1,self,1,871,,
vidět,see,sˈiː,A1,see,1,872,,
pohled,sight,sˈaɪt,A1,sight,1,873,,
zpívat,sing,sˈɪŋ,A1,sing,1,874,,
fotbal,soccer,sˈɑːkɚ,A1,soccer,1,875,,
tak,so,sˈoʊ,A1,so,1,876,,
sníh,snow,snˈoʊ,A1,snow,1,877,,
zasněžený,snowy,snˈoʊi,A1,snowy,1,878,,
had,snake,snˈeɪk,A1,snake,1,879,,
kouř,smoke,smˈoʊk,A1,smoke,1,880,,
kouření,smoking,smˈoʊkɪŋ,A1,smoking,1,881,,
kovář,smith,smˈɪθ,A1,smith,1,882,,
úsměv,smile,smˈaɪl,A1,smile,1,883,,
vůně,smell,smˈɛl,A1,smell,1,884,,
chytrý,smart,smˈɑːɹt,A1,smart,1,885,,
malý,small,smˈɔːl,A1,small,1,886,,
znamení,sign,sˈaɪn,A1,sign,1,887,,
pomalý,slow,slˈoʊ,A1,slow,1,888,,
nebe,sky,skˈaɪ,A1,sky,1,889,,
sukně,skirt,skˈɜːt,A1,skirt,1,890,,
dovednost,skill,skˈɪl,A1,skill,1,891,,
velikost,size,sˈaɪz,A1,size,1,892,,
místo,site,sˈaɪt,A1,site,1,893,,
sedět,sit,sˈɪt,A1,sit,1,894,,
sestra,sister,sˈɪstɚ,A1,sister,1,895,,
Pane,sir,sˈɜː,A1,sir,1,896,,
zpěvák,singer,sˈɪŋɚ,A1,singer,1,897,,
spát,sleep,slˈiːp,A1,sleep,1,898,,
sekce,section,sˈɛkʃən,A1,section,1,899,,
sedadlo,seat,sˈiːt,A1,seat,1,900,,
stuha,ribbon,ɹˈɪbən,A1,ribbon,1,901,,
recenze,review,ɹᵻvjˈuː,A1,review,1,902,,
výsledek,result,ɹɪzˈʌlt,A1,result,1,903,,
restaurace,restaurant,ɹˈɛstɹɑːnt,A1,restaurant,1,904,,
zpráva,report,ɹᵻpˈɔːɹt,A2,report,1,905,,
zpravodaj,reporter,ɹᵻpˈɔːɹɾɚ,A1,reporter,1,906,,
opakovat,repeat,ɹᵻpˈiːt,A1,repeat,1,907,,
pamatovat si,remember,ɹᵻmˈɛmbɚ,A1,remember,1,908,,
červený,red,ɹˈɛd,A1,red,1,909,,
důvod,reason,ɹˈiːzən,A1,reason,1,910,,
skutečný,real,ɹˈiːəl,A1,real,1,911,,
opravdu,really,ɹˈiəli,A1,really,1,912,,
nemovitý,real,ɹˈiːəl,A1,real,1,913,,
rýže,rice,ɹˈaɪs,A1,rice,1,914,,
připraveno,ready,ɹˈɛdi,A1,ready,1,915,,
číst,read,ɹˈiːd,A1,read,1,916,,
čtenář,reader,ɹˈiːdɚ,A1,reader,1,917,,
krysa,rat,ɹˈæt,A1,rat,1,918,,
pršet,rain,ɹˈeɪn,A1,rain,1,919,,
déšť,rain,ɹˈeɪn,A1,rain,1,920,,
deštivý,rainy,ɹˈeɪni,A1,rainy,1,921,,
králičí,rabbit,ɹˈæbɪt,A1,rabbit,1,922,,
klid,quiet,kwˈaɪət,A1,quiet,1,923,,
rychle,quickly,kwˈɪkli,A1,quickly,1,924,,
zpochybňovat,question,kwˈɛstʃən,B2,question,1,925,,
otázka,question,kwˈɛstʃən,A1,question,1,926,,
čtvrtletí,quarter,kwˈɔːɹɾɚ,A1,quarter,1,927,,
čtení,reading,ɹˈiːdɪŋ,A1,reading,1,928,,
vydatný,rich,ɹˈɪtʃ,A1,rich,1,929,,
jízda,ride,ɹˈaɪd,A1,ride,1,930,,
jezdit,ride,ɹˈaɪd,A1,ride,1,931,,
moře,sea,sˈiː,A1,sea,1,932,,
věda,science,sˈaɪəns,A1,science,1,933,,
vědec,scientist,sˈaɪəntɪst,A1,scientist,1,934,,
škola,school,skˈuːl,A1,school,1,935,,
říci,say,sˈeɪ,A1,say,1,936,,
pila,saw,sˈɔː,A1,saw,1,937,,
uložit,save,sˈeɪv,A1,save,1,938,,
sendvič,sandwich,sˈændwɪtʃ,A1,sandwich,1,939,,
stejný,same,sˈeɪm,A1,same,1,940,,
prodej,sale,sˈeɪl,A1,sale,1,941,,
salát,salad,sˈæləd,A1,salad,1,942,,
plachta,sail,sˈeɪl,B2,sail,1,943,,
námořník,sailor,sˈeɪlɚ,A1,sailor,1,944,,
smutný,sad,sˈæd,A1,sad,1,945,,
běžet,run,ɹˈʌn,A1,run,1,946,,
běh,run,ɹˈʌn,A1,run,1,947,,
pravidlo,rule,ɹˈuːl,A1,rule,1,948,,
pravítko,ruler,ɹˈuːlɚ,A1,ruler,1,949,,
hrubý,rude,ɹˈuːd,A1,rude,1,950,,
řádek,row,ɹˈoʊ,A1,row,1,951,,
růže,rose,ɹˈoʊz,A1,rose,1,952,,
úloha,role,ɹˈoʊl,A1,role,1,953,,
řeka,river,ɹˈɪvɚ,A1,river,1,954,,
prsten,ring,ɹˈɪŋ,A1,ring,1,955,,
správný,right,ɹˈaɪt,A1,right,1,956,,
právo,right,ɹˈaɪt,A1,right,1,957,,
tlačit,push,pˈʊʃ,A1,push,1,958,,
víčko,cap,kˈæp,A1,cap,1,959,,
album,album,ˈælbəm,A1,album,1,960,,
přinést,bring,bɹˈɪŋ,A1,bring,1,961,,
stát za něčím,behind,bᵻhˈaɪnd,A1,behind,1,962,,
zvíře,animal,ˈænɪməl,A1,animal,1,963,,
za,behind,bᵻhˈaɪnd,A1,behind,1,964,,
základna,base,bˈeɪs,A2,base,1,965,,
