#separator:tab
#html:false
comic     - 3 -	comic      1. komický 2. komik 3. komiks
elegant       - 1 -	elegant      vkusný, uhlazený
especially       - 1 -	especially      (ob)zvláště, zejména
hat       - 3 -	hat      1. klobouk 2. nasadit klobouk 3. role, funkce
including       - 1 -	including      včetně, počítaje v to, zahrnujíce
manner       - 2 -	manner      1. způsob 2. vystupování (na veřejnosti ap.)
skiing       - 1 -	skiing      lyžování, lyžařský
skirt       - 6 -	skirt      1. sukně 2. obruba, lem 3. (o)lemovat 4. obejít, objet, obeplout (aby se vyhnul nebezpečí ap.) 5. vyhnout se (něčemu nepříjemnému ap.) 6. mařena, mařka (ženská, slang.)
suitable       - 1 -	suitable      vhodný, vyhovující, příhodný
trademark       - 3 -	trademark      1. ochranná známka, chráněný název 2. typický rys (přen.) 3. opatřit ochrannou známkou
acting       - 3 -	acting      1. herectví 2. zastupující 3. hrající (ve filmu)
actor       - 1 -	actor      herec
drama       - 3 -	drama      1. drama 2. dramatická událost 3. divadelní umění
hate       - 4 -	hate      1. nenávidět, nesnášel 2. velice nerad 3. nenávist 4. nenáviděná věc/činnost (slang.)
nearly       - 2 -	nearly      1. skoro, téměř, málem 2. blízce (příbuzní)
until       - 3 -	until      1. až do 2. do, dříve než 3. dokud (ne), než
biology       - 2 -	biology      1. biologie 2. biologické procesy
further       - 5 -	further      1. (ještě) dále, (ještě) více (zabředl do problémů ap.) 2. více do detailů, dále (zajít v diskuzi ap.) 3. dál(e) (o vzdálenosti), ve větší vzdálenosti 4. další (dodatečný) 5. vzdálenější
hurt       - 5 -	hurt      1. zranit (si), poranit (si) 2. bolet 3. ublížit 4. dotknout se, ranit koho 5. zraněný, poraněný
literature       - 1 -	literature      literatura
maybe       - 2 -	maybe      1. možná, třeba, snad 2. asi tak, možná snad, kolem (přibližný odhad)
mostly       - 1 -	mostly      převážně, (po)většinou, ve většině případů, hlavně, ponejvíc
percent       - 3 -	percent      1. procento 2. procentový 3. z kolika/o kolik procent    (možno psát per cent)
everywhere       - 2 -	everywhere      1. všude 2. kamkoliv, kde/kam, kdekoli
inside       - 4 -	inside      1. uvnitř 2. během, za, v průběhu (o dané době) 3. vevnitř, dovnitř 4. interní, vnitřní
prince       - 2 -	prince      1. princ, kralevic 2. kníže
queen       - 4 -	queen      1. královna 2. homosexuál transvestita (slang.) 3. dáma 4. povýšit pěšce na královnu
royal       - 2 -	royal      1. královský 2. kapitální jelen
successful       - 1 -	successful      úspěšný, vydařený, zdařilý
unknown       - 3 -	unknown      1. neznámý, cizí 2. neznámá 3. neznámý člověk
below       - 3 -	below      1. pod 2. dole, níž(e) 3. méně (hodnota ap.)
international       - 3 -	international      1. mezinárodní 2. mezistání utkání 3. iternacionála
myself       - 2 -	myself      1. se, sebe, si 2. sám, já osobně
wildlife       - 2 -	wildlife      1. divoká příroda, zvířata ve volné přírodě 2. přírodní (rezervace)
ability       - 2 -	ability      1. schopnost 2. zdatnost
accuracy       - 2 -	accuracy      1. přesnost (měření ap.) 2. preciznost (zásahu ap.)
academy       - 1 -	academy      akademie
previous       - 2 -	previous      1. předchozí, předešlý 2. unáhlený (slang.)
sunglasses       - 1 -	sunglasses      sluneční brýle
entirely       - 2 -	entirely      1. úplně, naprosto, zcela 2. jenom, výhradně
take       - 16 -	take      1. vzít, brát si, uchopit 2. svézt, zavézt 3. dovést koho kam 4. obsadit, zabrat (město ap.) 5. snést, vydržet 6. vyžadovat, být zapotřebí 8. přijmout (radu ap.) 9. vzít na sebe 10. pojmout, mít kapacitu 11. chytit (nemoc) 12. ujmout se (semínko ap.) 13. záběr 14. úlovek 15. podíl (na zisku ap.) 16. pohled na
climate       - 2 -	climate      1. podnebí 2. poměry (přen.)
nearby       - 2 -	nearby      1. nedaleko, poblíž 2. nedaleký
relatively       - 1 -	relatively      poměrně, relativně
temperature       - 2 -	temperature      1. teplota 2. teplotní
equipment       - 1 -	equipment      vybavení, výstroj, zařízení
fair       - 11 -	fair      1. spravedlivý, férový 2. slušný (suma ap.) 3. docela dobrý 4. světlý 5. hezký, pěkný 6. fér(ově), poctivě 7. ohladit, vyhladit co, hladce spojit co 8. jarmark 9. pouť, lunapark, zábavní park 10. (vele)trh, prodejní výstava 11. dočista, zcela (GB slang.)
health       - 1 -	health      zdraví, zdravotní stav
machinery       - 2 -	machinery      1. stroje, strojní zařízení 2. mašinérie
naturally       - 1 -	naturally      přirozeně
perfume       - 4 -	perfume      1. (na/pro)vonět, ovonět 2. voňavka 3. voňavkový 4. vůně (kniž.)
pleasant       - 2 -	pleasant      1. příjemný, milý (procházka ap.) 2. přívětivý
provide       - 2 -	provide      1. poskytnout, dodat 2. (u)stanovovat (zákon, smlouva ap.)
worth       - 4 -	worth      1. v hodnotě, za (kolik) 2. hodnota, cena 3. na (jak dlouho) (about two weeks' worth) 4. kvality (člověka ap.)
helpful       - 1 -	helpful      nápomocný, užitečný
garage       - 3 -	garage      1. garáž 2. garážovat 3. autoservis, opravna aut
within       - 5 -	within      1. v, uvnitř 2. v rámci, v mezích 3. méně než 4. během, v rozmezí 5. uvnitř, v hloubi duše
automobile       - 2 -	automobile      1. auto 2. automobilový
radio       - 5 -	radio      1. rádio, rozhlas 2. radiopřijímač 3. vysílačka 4. radiový 5. sdělit vysílačkou, vysílat (předávat pomocí radiového spojení)
above       - 4 -	above      1. nad 2. přes co 3. nahoře, navrchu 4. shora, výše
convenient       - 3 -	convenient      1. vhodný, příhodný 2. hodící se 3. výhodně umístěný
fire       - 8 -	fire      1. oheň 2. požár 3. kamna 4. střelba 5. střílet 6. vyhodit z práce (slang.) 7. vzbudit co v kom 8. vypálit (např. keramiku ap.)
hiking       - 1 -	hiking      pěší turistika, tramping
impressive       - 1 -	impressive      působivý
spa       - 2 -	spa      1. lázně 2. lázeňský
style       - 5 -	style      1. styl 2. vkus, šmrnc 3. sloh 4. rydlo 5. upravit (v určitém stylu)
partly       - 1 -	partly      částečně, zčásti, parciálně
date       - 10 -	date      1. datum 2. termín 3. schůzka, rande, dostaveníčko 4. kluk/holka (s kým máme rande) 5. určit datum 6. datovat (se) 7. zastarat 8. vypovídat o datu vzniku 9. randit 10. datle, datlovník
importance       - 1 -	importance      důležitost, význam(nost)
restoration       - 2 -	restoration      1. obnovení, znovuzavedení 2. restaurace, (z)restaurování
cattle       - 2 -	cattle      1. dobytek, skot 2. dobytčí
famous       - 2 -	famous      1. slavný, proslulý, proslavený 2. výborný, vynikající (slang.)
major       - 9 -	major      1. hlavní 2. dur(ový) (stupnice) 3. plnoletý 4. vážný (onemocnění ap.) 5. major (voj.) 6. hlavní obor (studia) 7. student se zaměřením (na určitý obor) 8. zletilá osoba 9. zvolit si jako hlavní obor co (ve škole)
mile       - 1 -	mile      míle
northwest       - 3 -	northwest      1. severozápad 2. severozápadně 3. severozápadní
poetry       - 2 -	poetry      1. poezie, básnictví 2. báseň (přen., krása ap.)
shoot       - 17 -	shoot      1. (za/vy/po)střelit 2. vyrazit, vystřelit (kam, odkud) 3. vymrštit co kam 4. natáčet, točit 5. fotit 6. šlehat, vyšlehávat (plameny) 7. sršet (jiskry) 8. vyrašit, obrazit (rostlina výhonky ap.) 9. profrčet na červenou 10. výhonek 11. mluv!, sem s tím!, tak spusť! (US slang.) 12. no to snad ne!, no teda!, hernajs! 13. střelba 14. natáčení 15. peřej 16. píchnout si (drogu, slang.) 17. výhonek
southern       - 1 -	southern      jižní
absolutely       - 2 -	absolutely      1. naprosto 2. rozhodně
advice       - 2 -	advice      1. rada 2. úřední sdělení
extremely       - 1 -	extremely      extrémně (nesmírně)
scene       - 5 -	scene      1. scéna, výstup 2. výjev 3. záběr(y) 4. dějiště, místo dění (zločinu, nehody ap.) 5. krajina (výtv.)
address       - 7 -	address       1. adresa (i v počítači ap.), bydliště 2. projev, proslov, řeč ke komu 3. oslovení  4. adresovat co komu 5. oslovit koho, promluvit, pronést řeč ke komu 6. adresovat, určit co komu, směřovat co na koho (poznámku ap.) 7. oslovovat koho jak, říkat komu jak
completely       - 2 -	completely      1. naprosto, (ú)plně 2. dočista, zcela
reduce       - 6 -	reduce      1. zmenšit, snížit, zmírnit 2. zjednodušit (zlomek) 3. zlevnit 4. ztratit na váze 5. napravit (do původní pozice), reponovat 6. (nechat) vyvařit, nechat zhoustnout.
finally       - 2 -	finally      1. konečně 2. nakonec, na závěr
proper       - 3 -	proper      1. (po)řádný, náležitý (jak se patří) 2. patřičný, ten pravý 3. vlastní, jako takový (hl. za slovem) 4. pořádně (slang.)
telephone       - 2 -	telephone      1. (za)telefonovat 2. telefon
unless       - 1 -	unless      pokud/když/jestli ne ..., ledaže (by)
wish       - 5 -	wish      1. přání 2. předmět touhy 3. přát si 4. chtít, mít v úmyslu (při omluvě, varování ap.) 5. vyzvat koho k čemu
locate       - 3 -	locate      1. lokalizovat, přesně určit pozici 2. umístit 3. usadit se
police       - 3 -	police      1. policie 2. policejní sbor, policisté 3. zajišťovat/kontrolovat bezpečnost
portrait       - 1 -	portrait      portrét, podobizna
separately       - 1 -	separately      zvlášť, samostatně, odděleně
aircraft       - 1 -	aircraft      letadlo, letoun
exact       - 4 -	exact      1. přesný 2. určitý (konkrétní) 3. exaktní (věda) 4. vymoci si, vymáhat, vynutit si, vynucovat si
football       - 4 -	football      1. americký fotbal (US) 2. fotbal, kopaná (GB) 3. kopačák 4. fotbalový
huge       - 2 -	huge      1. obrovský, ohromný, obrovitý, velikánský (rozměry ap.) 2. enormní, horentní, nebetyčný, nedozírný (množstvím, rozsahem)
planet       - 1 -	planet      planeta
solo       - 3 -	solo      1. sólový 2. sólo(vě) 3. sólový part
signature       - 5 -	signature      1. podpis, parafa 2. podepisovat (se), podepsat (se) 3. podpisový 4. charakteristický rys 5. návod k užívání léku (na lékařském předpisu)
celebrate       - 2 -	celebrate      1. slavit, oslavovat 2. sloužit (mši)
fun       - 4 -	fun      1. legrace, švanda 2. zábavný člověk 3. zábavný 4. bavit se (slang.)
shoulder       - 9 -	shoulder      1. rameno (těla) 2. kohoutek (zad zvířete) 3. plecko 4. krajnice 5. osazení (hlavy šroubu, hřídele ap.) 6. vzít na svá bedra (odpovědnost ap.) 7. dát si na rameno co 8. odstrčit ramenem koho kam 9. ramenní
agency       - 3 -	agency      1. zastupitelství 2. vládní úřad (pro určitou oblast) 3. agentura
ghost       - 9 -	ghost      1. duch, zjevení, přízrak 2. nepříjemná vzpomínka 3. of náznak, stopa (zklamanání ap., slang.) 4. lidská duše 5. duch (v telvizi, ráz díla ap.) 6. skutečný autor díla, proslovu ap. 7. anonymně za jiného napsat 8. zjevovat se 9. tiše plout v mírném větru
immigration       - 3 -	immigration      1. přistěhovalectví 2. přistěhovalecký 3. přivandrovalectví
peace       - 6 -	peace      1. mír 2. klid, pokoj (bez vyrušování) 3. pohoda (duševní) 4. utišit (se) 5. PCP (fencyklidin, slang.) 6. LSD (slang.)
widely       - 2 -	widely      1. široce, zeširoka 2. propastně (odlišný ap.)
heat       - 13 -	heat      1. horko, žár 2. vedro (o počasí) 3. zdroj tepla 4. zápal (přen.) 5. předkolo, rozplavba, rozběh(y) 6. říje, hárání 7. pálivost (papriček ap.) 8. intenzivní pátrání, velké razie (slang.) 9. ohřát, rozpálit, zahřívat, rozehřát, vyhřívat, vytápět, roztopit co 10. vzrušit 11. trable (slang.) 12. kapky, silná kritika (slang.) 13. bouchačka (slang.)
therefore       - 1 -	therefore      proto, tudíž, z tohoto důvodu
absent       - 3 -	absent      1. nepřítomný 2. nepozorný, zamyšlený 3. bez, za nepřítomnosti čeho, nebýt (jiné možnosti ap.)
coal       - 4 -	coal      1. uhlí(k) 2. uhelný 3. zásobit uhlím 4. spálit na uhel
severe       - 6 -	severe      1. vážný (problém ap.) 2. tvrdý (trest, výchova) 3. strohý (stylem) 4. drsný, krutý (podmínkami) 5. těžký, bolestivý (rána ap.) 6. třeskutý (mráz ap.)
unusual       - 1 -	unusual      neobvyklý, nezvyklý
accept       - 1 -	accept      přijmout, přijímat
federation       - 3 -	federation       1. federace (stát) 2. federace (organizace) 3. svaz (sportovní ap.)
prairie       - 2 -	prairie      1. prérie 2. prérijní
province       - 2 -	province      1. provincie 2. pole působnosti
pure       - 5 -	pure      1. čistý 2. ryzí 3. (čistě) teoretický, pouhý (teorie ap.) 4. čirý, holý (přen.) 5. cudný
furniture       - 1 -	furniture      nábytek
generally       - 2 -	generally      1. (vše)obecně, povšechně 2. obvykle, obyčejně, povětšinou
surely       - 4 -	surely      1. (zcela) jistě, určitě 2. s jistotou 3. opravdu, skutečně, přece (jako zesilovací slovo) 4. samo, jasně (US slang.)
closing       - 1 -	closing      závěrečný
found       - 3 -	found      1. nalezený 2. založit, zřídit co 3. lít co (do formy)
nationwide       - 1 -	nationwide      celostátní
opera       - 2 -	opera      1. opera, zpěvohra 2. operní
voluntary       - 3 -	voluntary      1. dobrovolný 2. dobrovolnický 3. volní (svaly ap.)
by       - 5 -	by      1. pomocí, s použitím 2. jakým způsobem 3. podle 4. u, vedle 5. kolem, okolo
flu       - 1 -	flu      chřipka, chřipkový
invalid       - 4 -	invalid      1. invalida 2. tělesně postižený 3. udělat z koho invalidu 4. neplatný (hl. dokument, či postup)
daily       - 4 -	daily      1. (každo)denně (i přen.) , každý den 2. (každo)denní 3. deník 4. (docházející stálá) posluhovačka/uklízečka
income       - 4 -	income      1. příjem 2. důchod (ne penze, ale třeba národní důchod ap.) 3. příjmový (o výdělku ap.) 4. důchodový (příjmový, důchodová politik ap.)
packed       - 2 -	packed      1. naplněný, nacpaný, narvaný 2. (za)balený
receive       - 5 -	receive      1. dostat, obdržet 2. utržit (ztrátu ap.) 3.(u)vítat (do organizace) 4. přijímat, chytat (signál ap.) 5. pobírat (důchod ap).
wine       - 4 -	wine      1. víno 2. vínová barva 3. vínový 4. pít víno, hostit vínem
previously       - 1 -	previously      předtím, prve, dříve
sort       - 3 -	sort      1. druh, typ, sorta čeho 2. (roz)třídit, protřídit, roztřiďovat 3. kost (mladá atraktivní žena, AusE slangg.)
win       - 4 -	win      1. vyhrát, zvítězit 2. získat si, vysloužit si 3. vítězství, výhra 4. pomoci získat komu co
midnight       - 1 -	midnight      půlnoc, půlnoční
economic       - 1 -	economic      hospodářský
education       - 2 -	education      1. vzdělání, vzdělávání 2. osvěta
particularly       - 1 -	particularly      (ob)zlvášť(ně)
account       - 4 -	account      1. účet 2. stálý zákazník 3. zpráva, záznamy, popis 4. účet (v účetnictví)
elsewhere       - 1 -	elsewhere      (někde) jinde, (někam) jinam
federal       - 4 -	federal      1. federální, spolkový, svazový (země, vláda ap.)  2. (hanl.) federalistický, federativní (o systému, kde více států je ovládáno centrem) 3. federál, agent FBI 4. federalista (stoupenec federace)
ranch       - 2 -	ranch      1. ranč 2. hospodařit na ranči
gold       - 2 -	gold      1. zlato 2. zlatý
gone       - 4 -	gone      1. mrtvý, vyřázený (již bez šance ap., slang.) 2. v tom (těhotná, slang.) 3. zabouchnutý (slang.) 4. po čem (o časovém údaji, GB slang.)
highway       - 3 -	highway      1. dálnice (US) 2. dálniční 3. hlavní silnice (v krajině)
